id,president_id,headline,url,section,word_count,date,keywords,,,,,,,,,,,,,,,,,,
589aec4295d0e0392607f311,2,Trump Says Nordstrom Treated His Daughter 'So Unfairly'; Fireworks Before Final Vote on Jeff Sessions,https://www.nytimes.com/2017/02/08/us/politics/donald-trump-administration.html,National,1388,2017-02-08,"[('persons', 'Trump, Donald J'), ('glocations', 'Las Vegas (Nev)'), ('subject', 'United States Politics and Government'), ('subject', 'Appointments and Executive Changes'), ('subject', 'Attorneys General'), ('organizations', 'Democratic Party'), ('organizations', 'Republican Party'), ('organizations', 'Senate'), ('persons', 'Warren, Elizabeth'), ('persons', 'Sessions, Jefferson B III'), ('persons', 'McConnell, Mitch')]",,,,,,,,,,,,,,,,,,
58b85c5795d0e024902fd2ed,2,A Timeline of Jeff Sessions's Trump Ties and Meetings With Russia,https://www.nytimes.com/interactive/2017/03/02/us/politics/sessions-russia-timeline.html,U.S.,0,2017-03-02,"[('persons', 'Sessions, Jefferson B III'), ('persons', 'Trump, Donald J')]",,,,,,,,,,,,,,,,,,
5877cf2395d0e0392607a636,2,The Senate Hearings on Donald Trump's Nominees,https://www.nytimes.com/2017/01/12/opinion/the-senate-hearings-on-donald-trumps-nominees.html,Letters,373,2017-01-12,"[('persons', 'Tillerson, Rex W'), ('persons', 'Sessions, Jefferson B III'), ('persons', 'Pruitt, Scott'), ('subject', 'Global Warming')]",,,,,,,,,,,,,,,,,,
587575d295d0e0392607a033,2,Trump Received Unsubstantiated Report That Russia Had Damaging Information About Him,https://www.nytimes.com/2017/01/10/us/politics/donald-trump-russia-intelligence.html,National,1254,2017-01-11,"[('persons', 'Trump, Donald J'), ('subject', 'Espionage and Intelligence Services'), ('subject', 'United States Politics and Government'), ('glocations', 'Russia')]",,,,,,,,,,,,,,,,,,
5882879895d0e0392607bf30,2,"Who Sang, Spoke or Stood By at Donald J. Trump's Inauguration?",https://www.nytimes.com/2017/01/20/us/politics/at-the-inaugural-ceremony-evancho-bush-clinton.html,National,650,2017-01-20,"[('subject', 'United States Politics and Government'), ('subject', 'Inaugurations'), ('subject', 'Computers and the Internet'), ('subject', 'Presidents and Presidency (US)'), ('organizations', 'Mormon Tabernacle Choir'), ('organizations', 'Tiffany & Company'), ('persons', 'Blunt, Roy D'), ('persons', 'Conway, Kellyanne'), ('persons', 'Evancho, Jackie'), ('persons', 'Trump, Donald J')]",,,,,,,,,,,,,,,,,,
586f6aaf95d0e039260794d1,2,"No Target Too Small, Trump Intervenes to Oust Ohio's G.O.P. Chair",https://www.nytimes.com/2017/01/06/us/politics/donald-trump-transition.html,National,2368,2017-01-06,"[('subject', 'United States Politics and Government'), ('glocations', 'United States'), ('persons', 'Trump, Donald J')]",,,,,,,,,,,,,,,,,,
58a2658d95d0e02474636436,2,Case of Captive in Yemen Could Test Trump's GuantÃ¡namo Pledge,https://www.nytimes.com/2017/02/13/us/yemen-al-qaeda-terrorism-guantanamo-bay.html,National,1043,2017-02-14,"[('persons', 'Khaybar, Abu'), ('subject', 'Terrorism'), ('persons', 'Trump, Donald J'), ('subject', 'Military Tribunals'), ('glocations', 'Guantanamo Bay Naval Base (Cuba)'), ('persons', 'Sessions, Jefferson B III'), ('subject', 'Detainees'), ('organizations', 'Al Qaeda'), ('organizations', 'Justice Department'), ('organizations', 'Federal Bureau of Investigation'), ('subject', 'United States Politics and Government')]",,,,,,,,,,,,,,,,,,
589cac4695d0e0247463570f,2,Trump May Turn to Arab Allies for Help With Israeli-Palestinian Relations,https://www.nytimes.com/2017/02/09/world/middleeast/trump-arabs-palestinians-israel.html,Foreign,1418,2017-02-09,"[('glocations', 'Israel'), ('subject', 'Palestinians'), ('persons', 'Trump, Donald J'), ('glocations', 'Jordan'), ('persons', 'Netanyahu, Benjamin'), ('persons', 'Abdullah II, King of Jordan'), ('persons', 'Kushner, Jared'), ('subject', 'United States International Relations'), ('subject', 'United States Politics and Government'), ('subject', 'International Relations')]",,,,,,,,,,,,,,,,,,
584c5fa395d0e0392607549a,2,Health Care Under Donald Trump,https://www.nytimes.com/2016/12/10/opinion/sunday/health-care-under-donald-trump.html,Letters,1052,2016-12-10,"[('subject', 'Patient Protection and Affordable Care Act (2010)'), ('persons', 'Trump, Donald J'), ('persons', 'Ryan, Paul D Jr'), ('persons', 'Obama, Barack')]",,,,,,,,,,,,,,,,,,
583f1ad395d0e039260734a0,2,Answering a Trump Supporter's Message to Liberals,https://www.nytimes.com/2016/11/30/opinion/answering-a-trump-supporters-message-to-liberals.html,Letters,406,2016-11-30,"[('persons', 'Trump, Donald J')]",,,,,,,,,,,,,,,,,,
5866822195d0e039260785bd,2,"If Donald Trump Targets Journalists, Thank Obama",https://www.nytimes.com/2016/12/30/opinion/sunday/if-donald-trump-targets-journalists-thank-obama.html,OpEd,1288,2016-12-30,"[('subject', 'News Sources, Confidential Status of'), ('subject', 'Freedom of the Press'), ('subject', 'Whistle-Blowers'), ('organizations', 'Justice Department'), ('persons', 'Obama, Barack'), ('persons', 'Sessions, Jefferson B III'), ('persons', 'Trump, Donald J')]",,,,,,,,,,,,,,,,,,
588bf26695d0e0392607d447,2,Full Executive Order Text: Trump's Action Limiting Refugees Into the U.S.,https://www.nytimes.com/2017/01/27/us/politics/refugee-muslim-executive-order-trump.html,Washington,2886,2017-01-28,"[('subject', 'United States Politics and Government')]",,,,,,,,,,,,,,,,,,
5873817d95d0e03926079afc,2,Obama Watchdog in Congress Has New Target in Trump Era: Postal Reform,https://www.nytimes.com/2017/01/09/us/politics/donald-trump-transition.html,National,2210,2017-01-09,"[('subject', 'United States Politics and Government'), ('persons', 'Trump, Donald J'), ('subject', 'News and News Media'), ('organizations', 'Senate Committee on the Judiciary'), ('persons', 'Sessions, Jefferson B III')]",,,,,,,,,,,,,,,,,,
585dd68895d0e03926077a4e,2,"Obama, Trump and the Turf War That Has Come to Define the Transition",https://www.nytimes.com/2016/12/23/us/politics/obama-trump-turf-war-transition-israel.html,National,1338,2016-12-24,"[('persons', 'Obama, Barack'), ('persons', 'Trump, Donald J'), ('subject', 'United States Politics and Government'), ('subject', 'Appointments and Executive Changes'), ('subject', 'United States International Relations'), ('subject', 'Israeli Settlements'), ('organizations', 'Security Council (UN)'), ('glocations', 'Israel'), ('organizations', 'United Nations')]",,,,,,,,,,,,,,,,,,
5862cec495d0e03926077f16,2,Houses of Worship Poised to Serve as Trump-Era Immigrant Sanctuaries,https://www.nytimes.com/2016/12/27/us/houses-of-worship-poised-to-serve-as-trump-era-immigrant-sanctuaries.html,National,1553,2016-12-27,"[('subject', 'Immigration and Emigration'), ('subject', 'Religion and Belief'), ('subject', 'Christians and Christianity'), ('persons', 'Trump, Donald J'), ('persons', 'Sessions, Jefferson B III'), ('subject', 'Illegal Immigration'), ('subject', 'Churches (Buildings)'), ('subject', 'Deportation'), ('subject', 'Hispanic-Americans'), ('glocations', 'Philadelphia (Pa)'), ('subject', 'Methodist Church')]",,,,,,,,,,,,,,,,,,
58338abe95d0e03926071cfd,2,As Donald Trump Picks His Cabinet,https://www.nytimes.com/2016/11/21/opinion/as-donald-trump-picks-his-cabinet.html,Letters,477,2016-11-22,"[('persons', 'Sessions, Jefferson B III'), ('subject', 'Appointments and Executive Changes'), ('subject', 'United States Politics and Government'), ('subject', 'Attorneys General')]",,,,,,,,,,,,,,,,,,
583887f495d0e0392607282b,2,What President Trump Should Build,https://www.nytimes.com/2016/11/25/opinion/what-president-trump-should-build.html,Letters,354,2016-11-25,"[('subject', 'Infrastructure (Public Works)'), ('subject', 'Labor and Jobs')]",,,,,,,,,,,,,,,,,,
5834000995d0e03926071dd5,2,"Donald Trump Rages, at the Wrong Target",https://www.nytimes.com/2016/11/22/opinion/donald-trump-rages-at-the-wrong-target.html,Editorial,553,2016-11-22,"[('subject', 'Presidential Election of 2016'), ('subject', 'Discrimination'), ('subject', 'Anti-Semitism'), ('subject', 'Whites'), ('persons', 'Bannon, Stephen K'), ('persons', 'Pence, Mike'), ('creative_works', 'Hamilton (Play)'), ('persons', 'Trump, Donald J'), ('subject', 'United States Politics and Government'), ('persons', 'Spencer, Richard B (1978- )'), ('subject', 'Editorials'), ('subject', 'Theater')]",,,,,,,,,,,,,,,,,,
5876ba2195d0e0392607a37b,2,"Trump, Sessions, Tillerson: Your Wednesday Evening Briefing",https://www.nytimes.com/2017/01/11/briefing/trump-sessions-tillerson.html,NYTNow,740,2017-01-11,"[('subject', 'United States Politics and Government'), ('persons', 'Trump, Donald J'), ('persons', 'Sessions, Jefferson B III'), ('persons', 'Tillerson, Rex W'), ('glocations', 'Russia'), ('subject', 'Cyberwarfare and Defense')]",,,,,,,,,,,,,,,,,,
5893e3da95d0e0392607e5af,2,"Anarchists Respond to Trump's Inauguration, by Any Means Necessary",https://www.nytimes.com/2017/02/02/us/anarchists-respond-to-trumps-inauguration-by-any-means-necessary.html,National,1405,2017-02-03,"[('subject', 'Demonstrations, Protests and Riots'), ('subject', 'Colleges and Universities'), ('organizations', 'University of California, Berkeley'), ('persons', 'Trump, Donald J'), ('persons', 'Yiannopoulos, Milo'), ('persons', 'Spencer, Richard B (1978- )'), ('subject', 'Fringe Groups and Movements'), ('subject', 'Inaugurations'), ('subject', 'United States Politics and Government')]",,,,,,,,,,,,,,,,,,
5848762b95d0e03926074b55,2,Donald Trump's Big Idea: Don't Blame Me,https://www.nytimes.com/2016/12/07/opinion/donald-trumps-big-idea-dont-blame-me.html,OpEd,690,2016-12-07,"[('subject', 'United States Politics and Government'), ('subject', 'Presidential Election of 2016'), ('subject', 'Appointments and Executive Changes'), ('subject', 'Discrimination'), ('organizations', 'Time (Magazine)'), ('persons', 'Bannon, Stephen K'), ('persons', 'Conway, Kellyanne'), ('persons', 'Flynn, Michael T'), ('persons', 'Gore, Al'), ('persons', 'Sessions, Jefferson B III'), ('persons', 'Stalin, Joseph'), ('persons', 'Trump, Donald J'), ('glocations', 'United States')]",,,,,,,,,,,,,,,,,,
58875bf995d0e0392607c775,2,Trump Is Said to Keep James Comey as F.B.I. Director,https://www.nytimes.com/2017/01/24/us/politics/trump-comey-fbi-director-.html,National,924,2017-01-24,"[('persons', 'Comey, James B'), ('persons', 'Trump, Donald J'), ('organizations', 'Federal Bureau of Investigation'), ('subject', 'Appointments and Executive Changes'), ('subject', 'United States Politics and Government')]",,,,,,,,,,,,,,,,,,
5877d38b95d0e0392607a642,2,"Donald Trump, Rex Tillerson, Rodrigo Duterte: Your Morning Briefing",https://www.nytimes.com/2017/01/12/briefing/asia-australia-briefing.html,NYTNow,1159,2017-01-12,[],,,,,,,,,,,,,,,,,,
5857191295d0e03926076ae0,2,When Donald Trump Partied With Richard Nixon,https://www.nytimes.com/2016/12/18/us/politics/when-donald-trump-partied-with-richard-nixon.html,National,980,2016-12-18,"[('persons', 'Nixon, Richard Milhous'), ('persons', 'Trump, Donald J'), ('glocations', 'Houston (Tex)'), ('subject', 'Restaurants'), ('subject', 'United States Politics and Government')]",,,,,,,,,,,,,,,,,,
5888016f95d0e0392607c987,2,Civil Rights Group Rebukes Trump Justice Dept. Over Case Delays,https://www.nytimes.com/2017/01/24/us/politics/civil-rights-trump-administration-sessions.html,National,913,2017-01-25,"[('organizations', 'Justice Department'), ('subject', 'Civil Rights and Liberties'), ('persons', 'Sessions, Jefferson B III'), ('organizations', ""Lawyers' Committee for Civil Rights""), ('persons', 'Trump, Donald J'), ('organizations', 'Police Department (Baltimore, Md)'), ('subject', 'United States Politics and Government'), ('glocations', 'Texas'), ('subject', 'Voter Registration and Requirements')]",,,,,,,,,,,,,,,,,,
5893033895d0e0392607e2d1,2,Supreme Court Fight Is More About Trump Than Gorsuch,https://www.nytimes.com/2017/02/02/us/politics/trump-supreme-court-gorsuch-senate-democrats.html,National,901,2017-02-02,"[('persons', 'Gorsuch, Neil M'), ('persons', 'Trump, Donald J'), ('organizations', 'Supreme Court (US)'), ('organizations', 'Senate'), ('organizations', 'Democratic Party'), ('subject', 'United States Politics and Government'), ('subject', 'Appointments and Executive Changes'), ('subject', 'Filibusters and Debate Curbs'), ('persons', 'Garland, Merrick B')]",,,,,,,,,,,,,,,,,,
587ec23595d0e0392607b403,2,Obama's Stark Options on ISIS: Arm Syrian Kurds or Let Trump Decide,https://www.nytimes.com/2017/01/17/world/middleeast/obama-isis-syria-kurds.html,Foreign,1291,2017-01-18,"[('persons', 'Obama, Barack'), ('organizations', 'Islamic State in Iraq and Syria (ISIS)'), ('glocations', 'Raqqa (Syria)'), ('subject', 'Kurds'), ('organizations', ""People's Protection Units (YPG)""), ('subject', 'United States International Relations'), ('subject', 'United States Defense and Military Forces'), ('subject', 'Terrorism'), ('glocations', 'Turkey')]",,,,,,,,,,,,,,,,,,
585a369d95d0e039260771c9,2,Trump's Role in Son's Failed Deal May Yield First Test for a State Regulator,https://www.nytimes.com/2016/12/21/business/north-charleston-donald-trump.html,National,1035,2016-12-21,"[('subject', 'Factories and Manufacturing'), ('subject', 'Hazardous and Toxic Substances'), ('organizations', 'Trump Organization'), ('organizations', 'Deutsche Bank AG'), ('persons', 'Trump, Donald J'), ('glocations', 'North Charleston (SC)'), ('persons', 'Trump, Donald J Jr'), ('glocations', 'South Carolina'), ('organizations', 'D B Pace Acquisition LLC'), ('organizations', 'Titan Atlas Manufacturing')]",,,,,,,,,,,,,,,,,,
5898493595d0e0392607ece0,2,"For Germany, Trump Poses a Problem With No Clear Solution",https://www.nytimes.com/2017/02/06/world/europe/germany-prepares-for-turbulence-in-the-trump-era.html,Foreign,1624,2017-02-06,"[('subject', 'United States International Relations'), ('organizations', 'European Union'), ('organizations', 'Eurozone'), ('glocations', 'Berlin (Germany)')]",,,,,,,,,,,,,,,,,,
587319e395d0e03926079a1c,2,Trump Was the Elephant in the Ballroom at the Golden Globes,https://www.nytimes.com/2017/01/09/arts/television/golden-globes-fallon-review.html,Culture,887,2017-01-09,"[('subject', 'Golden Globes (Awards)'), ('persons', 'Streep, Meryl'), ('persons', 'Trump, Donald J'), ('creative_works', 'Black-ish (TV Program)'), ('creative_works', 'La La Land (Movie)')]",,,,,,,,,,,,,,,,,,
5866a87295d0e03926078624,2,"Trump Gets an Opening from Russia, but the Path Is Risky",https://www.nytimes.com/2016/12/30/us/russia-vladimir-putin-donald-trump.html,Foreign,1333,2016-12-30,"[('glocations', 'Russia'), ('persons', 'Putin, Vladimir V'), ('subject', 'Cyberwarfare and Defense'), ('persons', 'Trump, Donald J'), ('subject', 'United States Politics and Government'), ('subject', 'United States International Relations'), ('persons', 'Obama, Barack'), ('organizations', 'Republican Party')]",,,,,,,,,,,,,,,,,,
5873e12695d0e03926079c12,2,"Donald Trump, Taiwan, Meryl Streep: Your Morning Briefing",https://www.nytimes.com/2017/01/09/briefing/asia-australia-briefing.html,NYTNow,1108,2017-01-09,[],,,,,,,,,,,,,,,,,,
5855925695d0e03926076955,2,What Donald Trump Doesn't Know About Black People,https://www.nytimes.com/2016/12/17/opinion/sunday/what-donald-trump-doesnt-know-about-black-people.html,OpEd,1376,2016-12-17,"[('subject', 'Blacks'), ('subject', 'Discrimination'), ('persons', 'Trump, Donald J'), ('subject', 'United States Politics and Government'), ('persons', 'Obama, Barack'), ('persons', 'Carson, Benjamin S'), ('persons', 'Sessions, Jefferson B III'), ('persons', 'Sanders, Bernard'), ('subject', 'Whites')]",,,,,,,,,,,,,,,,,,
58731d6695d0e03926079a25,2,"North Korea, Rebuking Trump, Says It Can Test Long-Range Missile 'Anytime'",https://www.nytimes.com/2017/01/09/world/asia/north-korea-trump-icbm-test.html,Foreign,410,2017-01-09,"[('subject', 'Missiles and Missile Defense Systems'), ('glocations', 'North Korea'), ('persons', 'Kim Jong-un'), ('persons', 'Trump, Donald J'), ('subject', 'United States International Relations'), ('subject', 'Nuclear Weapons')]",,,,,,,,,,,,,,,,,,
589dba1795d0e024746359d1,2,"Trump Team Didn't Put Nominees to 'Sex, Drugs and Rock 'n' Roll' Test",https://www.nytimes.com/2017/02/10/us/politics/trump-cabinet.html,Business,1412,2017-02-10,"[('persons', 'Trump, Donald J'), ('subject', 'United States Politics and Government'), ('subject', 'Appointments and Executive Changes'), ('subject', 'Conflicts of Interest'), ('persons', 'Viola, Vincent')]",,,,,,,,,,,,,,,,,,
5877aa2b95d0e0392607a5a4,2,Goldman Sachs Completes Return From Wilderness to the White House,https://www.nytimes.com/2017/01/12/business/goldman-sachs-completes-return-from-wilderness-to-the-white-house.html,Business,1199,2017-01-12,"[('subject', 'Appointments and Executive Changes'), ('subject', 'United States Politics and Government'), ('organizations', 'Goldman Sachs Group Inc'), ('persons', 'Trump, Donald J'), ('persons', 'Cohn, Gary D')]",,,,,,,,,,,,,,,,,,
584efb3695d0e0392607591a,2,"A President Trump Excites, and Worries, Persian Gulf Leaders",https://www.nytimes.com/2016/12/12/world/middleeast/trump-persian-gulf-policy-egypt-iran-syria.html,Foreign,1008,2016-12-12,"[('subject', 'United States International Relations'), ('organizations', 'International Institute for Strategic Studies'), ('persons', 'Trump, Donald J'), ('glocations', 'Persian Gulf'), ('subject', 'United States Defense and Military Forces'), ('organizations', 'State Department'), ('glocations', 'Middle East')]",,,,,,,,,,,,,,,,,,
588a820795d0e0392607d0af,2,"Trump on Their Side, Conservatives See Hope in Lengthy Abortion Fight",https://www.nytimes.com/2017/01/26/us/politics/democrats-republicans-planned-parenthood.html,National,1156,2017-01-26,"[('subject', 'United States Politics and Government'), ('subject', 'Abortion'), ('organizations', 'Planned Parenthood Federation of America'), ('persons', 'Trump, Donald J')]",,,,,,,,,,,,,,,,,,
589143e995d0e0392607de22,2,"Picking One Justice, Trump Has Eye on Choosing a Second",https://www.nytimes.com/2017/01/31/us/politics/trump-supreme-court-neil-gorsuch.html,National,1258,2017-02-01,"[('persons', 'Gorsuch, Neil M'), ('organizations', 'Supreme Court (US)'), ('persons', 'Trump, Donald J'), ('persons', 'Kennedy, Anthony M'), ('subject', 'Appointments and Executive Changes'), ('subject', 'United States Politics and Government')]",,,,,,,,,,,,,,,,,,
587ecdd595d0e0392607b41b,2,"Republicans Look to Reince Priebus, Trump's Chief of Staff, to Bring Stability",https://www.nytimes.com/2017/01/17/us/politics/reince-priebus-chief-of-staff.html,National,1572,2017-01-18,"[('subject', 'United States Politics and Government'), ('persons', 'Ryan, Paul D Jr'), ('persons', 'Priebus, Reince R'), ('organizations', 'Office of Congressional Ethics'), ('persons', 'Trump, Donald J')]",,,,,,,,,,,,,,,,,,
588bffe595d0e0392607d45c,2,"Trump's First Week: Misfires, Crossed Wires, and a Satisfied Smile",https://www.nytimes.com/2017/01/27/us/politics/president-donald-trump-first-week.html,National,1931,2017-01-28,"[('subject', 'United States Politics and Government'), ('subject', 'Appointments and Executive Changes'), ('subject', 'Executive Orders and Memorandums'), ('persons', 'Trump, Donald J'), ('persons', 'Bannon, Stephen K'), ('persons', 'Priebus, Reince R'), ('persons', 'Conway, Kellyanne')]",,,,,,,,,,,,,,,,,,
584e08dd95d0e039260756a9,2,Boeing Speaks in Trump Terms on Iran Deal: It's About Jobs,https://www.nytimes.com/2016/12/11/business/iran-boeing-airplane-billion-dollar-agreement.html,Business,1162,2016-12-12,"[('organizations', 'Boeing Company'), ('organizations', 'Iran Air'), ('glocations', 'Iran'), ('subject', 'Airlines and Airplanes'), ('subject', 'International Trade and World Market'), ('persons', 'Trump, Donald J'), ('subject', 'Nuclear Weapons')]",,,,,,,,,,,,,,,,,,
584917f595d0e03926074cd9,2,"Under Trump, the Federal Courts Will Be Up for Grabs",https://www.nytimes.com/2016/12/08/opinion/under-trump-the-federal-courts-will-be-up-for-grabs.html,OpEd,1429,2016-12-08,"[('subject', 'Federal Courts (US)'), ('persons', 'Trump, Donald J'), ('organizations', 'Supreme Court (US)'), ('persons', 'McCrory, Pat'), ('organizations', 'National Assn for the Advancement of Colored People'), ('organizations', 'Republican Party'), ('persons', 'Garland, Merrick B'), ('persons', 'Scalia, Antonin')]",,,,,,,,,,,,,,,,,,
5888f41195d0e0392607cbf8,2,Trump's Impulses Now Carry the Force of the Presidency,https://www.nytimes.com/2017/01/25/us/politics/donald-trump-presidency.html,National,1091,2017-01-25,"[('persons', 'Trump, Donald J'), ('subject', 'United States Politics and Government'), ('subject', 'Social Media'), ('subject', 'Presidents and Presidency (US)'), ('subject', 'News and News Media')]",,,,,,,,,,,,,,,,,,
5882817395d0e0392607bf1d,2,"Bergdahl, Called 'Dirty Rotten Traitor' by Trump, Seeks End to Charges",https://www.nytimes.com/2017/01/20/us/bergdahl-called-dirty-rotten-traitor-by-trump-seeks-end-to-charges.html,National,582,2017-01-20,"[('subject', 'United States Defense and Military Forces'), ('persons', 'Bergdahl, Bowe R'), ('subject', 'Presidential Election of 2016'), ('subject', 'Courts-Martial')]",,,,,,,,,,,,,,,,,,
5875428395d0e03926079f96,2,Time to Grill Rex Tillerson on Climate Change,https://www.nytimes.com/2017/01/10/opinion/time-to-grill-rex-tillerson-on-climate-change.html,Editorial,684,2017-01-10,"[('subject', 'Greenhouse Gas Emissions'), ('persons', 'Raymond, Lee R (1938- )'), ('persons', 'Tillerson, Rex W'), ('persons', 'Trump, Donald J'), ('glocations', 'Paris (France)'), ('subject', 'Global Warming'), ('subject', 'United States Politics and Government'), ('subject', 'Oil (Petroleum) and Gasoline'), ('subject', 'Appointments and Executive Changes'), ('organizations', 'Exxon Mobil Corp'), ('organizations', 'Senate Committee on Foreign Relations'), ('persons', 'Ebell, Myron'), ('persons', 'Kerry, John'), ('persons', 'Putin, Vladimir V')]",,,,,,,,,,,,,,,,,,
5878c7e395d0e0392607a8ab,2,Trump National Security Adviser Called Russian Envoy Day Before Sanctions Were Imposed,https://www.nytimes.com/2017/01/13/us/politics/donald-trump-transition.html,National,2459,2017-01-13,"[('subject', 'Presidential Election of 2016'), ('persons', 'Trump, Donald J'), ('organizations', 'Federal Bureau of Investigation'), ('persons', 'Clinton, Hillary Rodham'), ('persons', 'Comey, James B'), ('persons', 'Ryan, Paul D Jr')]",,,,,,,,,,,,,,,,,,
5840d43395d0e039260739c4,2,Trump and Clinton Aides Clash During Election Forum,https://www.nytimes.com/2016/12/01/us/politics/campaign-managers-trump-clinton-crackle-in-debate.html,National,868,2016-12-02,"[('subject', 'Presidential Election of 2016'), ('persons', 'Conway, Kellyanne'), ('persons', 'Mook, Robby'), ('persons', 'Clinton, Hillary Rodham'), ('persons', 'Trump, Donald J'), ('persons', 'Bannon, Stephen K'), ('persons', 'Palmieri, Jennifer')]",,,,,,,,,,,,,,,,,,
584696e495d0e03926074566,2,"Donald Trump, Oakland, Grammys: Your Tuesday Briefing",https://www.nytimes.com/2016/12/06/briefing/us-briefing-donald-trump-oakland-grammys.html,NYTNow,1011,2016-12-06,[],,,,,,,,,,,,,,,,,,
584e075095d0e039260756a7,2,"Abortion Foes, Emboldened by Trump, Promise 'Onslaught' of Tough Restrictions",https://www.nytimes.com/2016/12/11/us/abortion-foes-donald-trump-restrictions-politics.html,National,1450,2016-12-12,"[('subject', 'Abortion'), ('persons', 'Trump, Donald J'), ('subject', 'Law and Legislation'), ('subject', 'State Legislatures'), ('subject', 'United States Politics and Government'), ('organizations', 'Republican Party'), ('persons', 'Kasich, John R'), ('glocations', 'Ohio')]",,,,,,,,,,,,,,,,,,
585dd8ed95d0e03926077a56,2,"Trump's Push to Cut Jet Costs Hits a Nerve, but His Demands Face Limitations",https://www.nytimes.com/2016/12/23/business/trump-lockheed-boeing-jet-costs.html,Business,1237,2016-12-24,"[('subject', 'United States Defense and Military Forces'), ('subject', 'F-35 Airplane'), ('subject', 'Military Aircraft'), ('organizations', 'Boeing Company'), ('organizations', 'Defense Department'), ('organizations', 'Lockheed Martin Corporation'), ('persons', 'Trump, Donald J'), ('subject', 'Government Contracts and Procurement')]",,,,,,,,,,,,,,,,,,
58823f1e95d0e0392607be2a,2,Inauguration Protesters and Police Clash on Washington's Streets,https://www.nytimes.com/2017/01/20/us/politics/inauguration-protests.html,National,941,2017-01-20,"[('subject', 'Demonstrations, Protests and Riots'), ('subject', 'Inaugurations'), ('persons', 'Trump, Donald J'), ('subject', 'United States Politics and Government'), ('subject', 'Police')]",,,,,,,,,,,,,,,,,,
5857bf6c95d0e03926076bfd,2,"Donald Trump Completes Final Lap, Electoral College, to White House",https://www.nytimes.com/2016/12/19/us/politics/electoral-college-vote.html,National,2000,2016-12-19,"[('subject', 'Presidential Election of 2016'), ('subject', 'Electoral College'), ('persons', 'Trump, Donald J'), ('persons', 'Clinton, Hillary Rodham'), ('subject', 'Constitution (US)'), ('organizations', 'Democratic Party'), ('organizations', 'Republican Party'), ('glocations', 'United States')]",,,,,,,,,,,,,,,,,,
5876df7795d0e0392607a3bf,2,"Kellyanne Conway, Who Managed Trump to Win, Will Speak at Anti-Abortion March",https://www.nytimes.com/2017/01/11/us/kellyanne-conway-anti-abortion-march.html,National,734,2017-01-12,"[('subject', 'Abortion'), ('glocations', 'United States'), ('subject', 'United States Politics and Government'), ('subject', 'Roe v Wade (Supreme Court Decision)'), ('organizations', 'Naral Pro-Choice America'), ('organizations', 'March for Life'), ('organizations', 'Planned Parenthood Federation of America'), ('organizations', 'Republican Party'), ('persons', 'Conway, Kellyanne'), ('persons', 'Gingrich, Newt'), ('persons', 'Trump, Donald J')]",,,,,,,,,,,,,,,,,,
5894fd3c95d0e0392607e8cf,2,"Justin Trudeau, Facing Pressure to Oppose Donald Trump, Opts to Get Along",https://www.nytimes.com/2017/02/03/world/canada/canada-trudeau-trump.html,Foreign,1457,2017-02-03,"[('persons', 'Trump, Donald J'), ('persons', 'Trudeau, Justin'), ('subject', 'Politics and Government'), ('glocations', 'Canada'), ('subject', 'United States Politics and Government'), ('subject', 'United States International Relations')]",,,,,,,,,,,,,,,,,,
5831b1d695d0e03926071930,2,Alec Baldwin Returns to 'S.N.L.' as President-Elect Trump,https://www.nytimes.com/2016/11/21/arts/alec-baldwin-returns-to-snl-as-president-elect-trump.html,Culture,459,2016-11-20,"[('creative_works', 'Saturday Night Live (TV Program)'), ('persons', 'Trump, Donald J'), ('persons', 'Baldwin, Alec'), ('subject', 'Presidential Election of 2016'), ('persons', 'McKinnon, Kate'), ('persons', 'Sudeikis, Jason')]",,,,,,,,,,,,,,,,,,
583c884f95d0e03926072de4,2,Trump Effect' Is Already Shaping Events Around the World,https://www.nytimes.com/2016/11/28/world/middleeast/trump-effect-is-already-shaping-events-around-the-world.html,Foreign,1341,2016-11-28,"[('persons', 'Trump, Donald J'), ('subject', 'Banking and Financial Institutions'), ('subject', 'Economic Conditions and Trends'), ('subject', 'Israeli Settlements'), ('persons', 'Netanyahu, Benjamin'), ('glocations', 'Mexico'), ('glocations', 'Germany'), ('glocations', 'China'), ('glocations', 'Russia'), ('organizations', 'North Atlantic Treaty Organization'), ('subject', 'United States International Relations'), ('subject', 'International Trade and World Market')]",,,,,,,,,,,,,,,,,,
584f08c995d0e03926075942,2,Trump Joins Line of Critics of Costly Fighter Jet,https://www.nytimes.com/2016/12/12/us/politics/trump-f35-fighter-jet-tweet.html,National,1219,2016-12-12,"[('persons', 'Trump, Donald J'), ('subject', 'F-35 Airplane'), ('subject', 'Military Aircraft'), ('organizations', 'Lockheed Martin Corporation'), ('subject', 'United States Defense and Military Forces'), ('glocations', 'Israel'), ('persons', 'Carter, Ashton B')]",,,,,,,,,,,,,,,,,,
5877e9a095d0e0392607a678,2,Why Americans Care About Trump's Tax Returns,https://www.nytimes.com/2017/01/12/opinion/why-americans-care-about-trumps-tax-returns.html,OpEd,972,2017-01-12,"[('persons', 'Trump, Donald J'), ('subject', 'United States Politics and Government'), ('subject', 'Income Tax'), ('subject', 'Ethics and Official Misconduct'), ('subject', 'Conflicts of Interest')]",,,,,,,,,,,,,,,,,,
